source_row_index,ene_smiles,diene_smiles,prod_smiles,key_atom_mapping,ene_part,diene_part,rxn_smiles,ene_id,diene_id,prod_id,G_T_ene,G_T_diene,H_T_ts,G_T_ts,H_T_prod,G_T_prod,G_T_rxn,G_T_activate,G_T_activate - G_T_rxn,reaction_id
39,C=C,c1scc2c1SCCS2,C1CSC2=C(S1)[C@@H]1CC[C@H]2S1,"{'1': 0, '2': 1, '3': 6, '6': 8, '5': 9, '4': 10}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[c:7]1([H:16])[s:8][c:9]([H:17])[c:10]2[c:11]1[S:12][C:13]([H:18])([H:19])[C:14]([H:20])([H:21])[S:15]2>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C@@:7]2([H:16])[S:8][C@:9]1([H:17])[C:10]1=[C:11]2[S:12][C:13]([H:18])([H:19])[C:14]([H:20])([H:21])[S:15]1,0,38234396,0,-49263.90008547754,-895002.239776883,-944200.4848011084,-944230.5939606928,-944238.23326103,-944267.4896352394,-1.3497728788061067,35.54590166779235,36.89567454659846,rxn-00000039
40,C=C,c1scc2c1OCCCO2,C1COC2=C(OC1)[C@H]1CC[C@@H]2S1,"{'1': 0, '2': 1, '3': 6, '6': 8, '5': 9, '4': 10}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[c:7]1([H:17])[s:8][c:9]([H:18])[c:10]2[c:11]1[O:12][C:13]([H:19])([H:20])[C:14]([H:21])([H:22])[C:15]([H:23])([H:24])[O:16]2>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C@@:7]2([H:17])[S:8][C@:9]1([H:18])[C:10]1=[C:11]2[O:12][C:13]([H:19])([H:20])[C:14]([H:21])([H:22])[C:15]([H:23])([H:24])[O:16]1,0,39017304,0,-49263.90008547754,-514347.9138758504,-563543.729183392,-563573.2007933509,-563581.125610499,-563610.0425020827,1.7714592452393845,38.61316797696054,36.84170873172116,rxn-00000040
41,C=C,COC1=NS(=O)N=C1OC,COC1=C(OC)N2CCN1S2=O,"{'1': 0, '2': 1, '4': 8, '3': 9, '6': 12, '5': 13}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[C:7]([O:8][C:9]1=[N:10][S:11](=[O:12])[N:13]=[C:14]1[O:15][C:16]([H:20])([H:21])[H:22])([H:17])([H:18])[H:19]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:10]2[C:9]([O:8][C:7]([H:17])([H:18])[H:19])=[C:14]([O:15][C:16]([H:20])([H:21])[H:22])[N:13]1[S:11]2=[O:12],0,39339604,0,-49263.90008547754,-557717.3953330998,-606901.7736529672,-606934.363985012,-606927.9182076945,-606959.9839418192,21.31147675809916,46.93143356521614,25.619956807116974,rxn-00000041
42,C=C,C=CC=C,C1=CCCCC1,"{'1': 0, '2': 1, '3': 6, '4': 7, '5': 8, '6': 9}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[C:7](=[C:8]([C:9](=[C:10]([H:15])[H:16])[H:14])[H:13])([H:11])[H:12]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C:7]([H:11])([H:12])[C:8]([H:13])=[C:9]([H:14])[C:10]1([H:15])[H:16],0,71775431,0,-49263.90008547754,-97787.17144653108,-146997.1916860371,-147020.3524332153,-147058.186861935,-147080.1929916809,-29.12145967228571,30.71909879331361,59.84055846559932,rxn-00000042
44,C=C,FC(F)=CC=C(F)F,FC1(F)C=CC(F)(F)CC1,"{'1': 0, '2': 1, '3': 7, '4': 9, '5': 10, '6': 11}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[F:7][C:8]([F:9])=[C:10]([C:11](=[C:12]([F:13])[F:14])[H:16])[H:15]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C:8]([F:7])([F:9])[C:10]([H:15])=[C:11]([H:16])[C:12]1([F:13])[F:14],0,95917617,0,-49263.90008547754,-346708.0117711377,-395909.5851056135,-395937.6962750325,-395985.2156849749,-396012.9189732358,-41.00711662054528,34.21558158274274,75.22269820328802,rxn-00000044
45,C=C,CC(=N\O)/C(C)=N/O,CC1=C(C)N(O)CCN1O,"{'1': 0, '2': 1, '4': 7, '3': 8, '5': 10, '6': 12}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[C:7]([C:8](=[N:9]\[O:10][H:18])/[C:11]([C:12]([H:19])([H:20])[H:21])=[N:13]/[O:14][H:22])([H:15])([H:16])[H:17]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:9]([O:10][H:18])[C:8]([C:7]([H:15])([H:16])[H:17])=[C:11]([C:12]([H:19])([H:20])[H:21])[N:13]1[O:14][H:22],0,96034859,0,-49263.90008547754,-261485.2428954555,-310667.646443008,-310697.8861245631,-310714.2233337204,-310743.7420068898,5.400974043266615,51.25685636993149,45.85588232666487,rxn-00000045
47,C=C,CC(=N/O)/C(C)=N\O,CC1=C(C)N(O)CCN1O,"{'1': 0, '2': 1, '4': 7, '3': 8, '5': 10, '6': 12}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[C:7]([C:8](=[N:9]/[O:10][H:18])/[C:11]([C:12]([H:19])([H:20])[H:21])=[N:13]\[O:14][H:22])([H:15])([H:16])[H:17]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:9]([O:10][H:18])[C:8]([C:7]([H:15])([H:16])[H:17])=[C:11]([C:12]([H:19])([H:20])[H:21])[N:13]1[O:14][H:22],0,100037708,0,-49263.90008547754,-261478.9747033191,-310667.646443008,-310697.8861245631,-310714.2233337204,-310743.7420068898,-0.8672180931316689,44.9886642335332,45.85588232666487,rxn-00000047
48,C=C,O/N=C(Cl)/C(Cl)=N/O,ON1CCN(O)C(Cl)=C1Cl,"{'1': 0, '2': 1, '3': 7, '4': 8, '5': 10, '6': 12}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[O:7](/[N:8]=[C:9]([Cl:10])/[C:11]([Cl:12])=[N:13]/[O:14][H:16])[H:15]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:8]([O:7][H:15])[C:9]([Cl:10])=[C:11]([Cl:12])[N:13]1[O:14][H:16],0,100439885,0,-49263.90008547754,-788851.0893044958,-838042.3520308033,-838072.0056185096,-838087.141147024,-838116.5537710923,-1.5643811189802364,42.983771463739686,44.54815258271992,rxn-00000048
49,C=C,O/N=C\C=N/O,ON1C=CN(O)CC1,"{'1': 0, '2': 1, '3': 7, '4': 8, '5': 9, '6': 10}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[O:7](/[N:8]=[C:9]([C:10](=[N:11]/[O:12][H:16])\[H:15])/[H:14])[H:13]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:8]([O:7][H:13])[C:9]([H:14])=[C:10]([H:15])[N:11]1[O:12][H:16],0,100443415,0,-49263.90008547754,-212195.1888426085,-261384.8206717928,-261410.6790821999,-261434.6367664102,-261459.8833550802,-0.7944269941654056,48.40984588614083,49.20427288030624,rxn-00000049
52,C=C,O/N=C(Cl)\C(Cl)=N/O,ON1CCN(O)C(Cl)=C1Cl,"{'1': 0, '2': 1, '3': 7, '4': 8, '5': 10, '6': 12}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[O:7](/[N:8]=[C:9]([Cl:10])\[C:11]([Cl:12])=[N:13]/[O:14][H:16])[H:15]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:8]([O:7][H:15])[C:9]([Cl:10])=[C:11]([Cl:12])[N:13]1[O:14][H:16],0,103555587,0,-49263.90008547754,-788843.987779778,-838042.3520308033,-838072.0056185096,-838087.141147024,-838116.5537710923,-8.665905836853199,35.88224674586672,44.54815258271992,rxn-00000052
53,C=C,O/N=C(Cl)/C(Cl)=N\O,ON1CCN(O)C(Cl)=C1Cl,"{'1': 0, '2': 1, '3': 7, '4': 8, '5': 10, '6': 12}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[O:7](/[N:8]=[C:9]([Cl:10])/[C:11]([Cl:12])=[N:13]\[O:14][H:16])[H:15]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:8]([O:7][H:15])[C:9]([Cl:10])=[C:11]([Cl:12])[N:13]1[O:14][H:16],0,103643031,0,-49263.90008547754,-788846.2719142636,-838042.3520308033,-838072.0056185096,-838087.141147024,-838116.5537710923,-6.381771351210773,38.16638123150915,44.54815258271992,rxn-00000053
55,C=C,C=NN=C,C1CCN=NC1,"{'1': 0, '2': 1, '3': 6, '4': 7, '5': 8, '6': 9}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[C:7](=[N:8][N:9]=[C:10]([H:13])[H:14])([H:11])[H:12]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C:7]([H:11])([H:12])[N:8]=[N:9][C:10]1([H:13])[H:14],0,104323088,0,-49263.90008547754,-117896.8188420848,-167100.8633088693,-167123.7128113484,-167156.9833636633,-167178.9430577081,-18.22413014575432,37.00611621393182,55.23024635968613,rxn-00000055
58,C=C,O=C1NC(=O)c2cscc21,O=C1NC(=O)C2=C1[C@@H]1CC[C@H]2S1,"{'1': 0, '2': 1, '4': 11, '3': 12, '6': 14, '5': 15}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[O:7]=[C:8]1[N:9]([H:17])[C:10](=[O:11])[c:12]2[c:13]([H:18])[s:14][c:15]([H:19])[c:16]21>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C@:13]2([H:18])[C:12]3=[C:16]([C:8](=[O:7])[N:9]([H:17])[C:10]3=[O:11])[C@@:15]1([H:19])[S:14]2,0,114278939,0,-49263.90008547754,-522964.1994009998,-572159.0765818778,-572187.9733931584,-572192.0277318703,-572220.3020537526,7.7974327247357,40.12609331891872,32.32866059418302,rxn-00000058
59,C=C,CCC(=N\O)/C(CC)=N/O,CCC1=C(CC)N(O)CCN1O,"{'1': 0, '2': 1, '4': 8, '3': 9, '5': 11, '6': 14}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[C:7]([C:8]([C:9](=[N:10]\[O:11][H:22])/[C:12]([C:13]([C:14]([H:25])([H:26])[H:27])([H:23])[H:24])=[N:15]/[O:16][H:28])([H:20])[H:21])([H:17])([H:18])[H:19]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[N:10]([O:11][H:22])[C:9]([C:8]([C:7]([H:17])([H:18])[H:19])([H:20])[H:21])=[C:12]([C:13]([C:14]([H:25])([H:26])[H:27])([H:23])[H:24])[N:15]1[O:16][H:28],0,118489718,0,-49263.90008547754,-310761.4365190394,-359944.8654170725,-359978.5777360571,-359986.2044862049,-360019.6664289093,5.670175607607234,46.758868459786754,41.08869285217952,rxn-00000059
62,C=C,NC1Cc2cscc2C1,N[C@@H]1CC2=C(C1)[C@H]1CC[C@@H]2S1,"{'1': 0, '2': 1, '4': 9, '3': 10, '6': 12, '5': 13}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[N:7]([C:8]1([H:18])[C:9]([H:19])([H:20])[c:10]2[c:11]([H:21])[s:12][c:13]([H:22])[c:14]2[C:15]1([H:23])[H:24])([H:16])[H:17]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C@:11]2([H:21])[C:10]3=[C:14]([C@@:13]1([H:22])[S:12]2)[C:15]([H:23])([H:24])[C@:8]([N:7]([H:16])[H:17])([H:18])[C:9]3([H:19])[H:20],0,1772799802,0,-49263.90008547754,-454731.5921557479,-503927.0315851147,-503955.7589688372,-503960.772769535,-503989.0056757921,6.48656543326797,39.73327238817001,33.24670695490204,rxn-00000062
63,C=C,NC1Cc2cscc2C1,N[C@H]1CC2=C(C1)[C@H]1CC[C@@H]2S1,"{'1': 0, '2': 1, '4': 9, '3': 10, '6': 12, '5': 13}","[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[N:7]([C:8]1([H:18])[C:9]([H:19])([H:20])[c:10]2[c:11]([H:21])[s:12][c:13]([H:22])[c:14]2[C:15]1([H:23])[H:24])([H:16])[H:17]>>[C:1]1([H:3])([H:4])[C:2]([H:5])([H:6])[C@@:11]2([H:21])[C:10]3=[C:14]([C@:13]1([H:22])[S:12]2)[C:15]([H:23])([H:24])[C@:8]([N:7]([H:16])[H:17])([H:18])[C:9]3([H:19])[H:20],0,1772799802,1,-49263.90008547754,-454731.5921557479,-503926.9694616767,-503955.6039739972,-503961.0620514026,-503989.1682007459,6.324040479550604,39.88826722820522,33.56422674865462,rxn-00000063
64,O=c1occo1,c1scc2c1OCCO2,O=C1O[C@@H]2[C@H](O1)[C@@H]1S[C@H]2C2=C1OCCO2,"{'1': 3, '2': 4, '3': 8, '6': 10, '5': 11, '4': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1.[c:9]1([H:18])[s:10][c:11]([H:19])[c:12]2[c:13]1[O:14][C:15]([H:20])([H:21])[C:16]([H:22])([H:23])[O:17]2>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C@@:9]1([H:18])[S:10][C@:11]2([H:19])[C:12]2=[C:13]1[O:14][C:15]([H:20])([H:21])[C:16]([H:22])([H:23])[O:17]2,1577290,403256,0,-213920.32910357,-489709.8864038553,-703562.9289215405,-703594.4863729911,-703600.1132504451,-703630.7865410468,-0.5710336215561256,35.72913443413563,36.30016805569176,rxn-00000064
65,O=c1occo1,c1scc2c1OCCO2,O=C1O[C@@H]2[C@H](O1)[C@H]1S[C@@H]2C2=C1OCCO2,"{'1': 3, '2': 4, '3': 8, '6': 10, '5': 11, '4': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1.[c:9]1([H:18])[s:10][c:11]([H:19])[c:12]2[c:13]1[O:14][C:15]([H:20])([H:21])[C:16]([H:22])([H:23])[O:17]2>>[O:1]=[C:2]1[O:3][C@:4]2([H:7])[C@:5]([H:8])([O:6]1)[C@@:9]1([H:18])[S:10][C@:11]2([H:19])[C:12]2=[C:13]1[O:14][C:15]([H:20])([H:21])[C:16]([H:22])([H:23])[O:17]2,1577290,403256,1,-213920.32910357,-489709.8864038553,-703565.2682768598,-703596.427887304,-703602.145126122,-703632.4676389277,-2.2521315024932846,33.7876201212639,36.03975162375718,rxn-00000065
66,O=c1occo1,C=C(OC)C(=C)OC,COC1=C(OC)C[C@H]2OC(=O)O[C@H]2C1,"{'1': 3, '2': 4, '3': 8, '4': 9, '5': 12, '6': 13}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",[C:9](=[C:10]([O:11][C:12]([H:19])([H:20])[H:21])[C:13](=[C:14]([H:22])[H:23])[O:15][C:16]([H:24])([H:25])[H:26])([H:17])[H:18].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C:9]([H:17])([H:18])[C:10]([O:11][C:12]([H:19])([H:20])[H:21])=[C:13]([O:15][C:16]([H:24])([H:25])[H:26])[C:14]2([H:22])[H:23],1577290,409235,0,-213920.32910357,-241383.1030232495,-455235.0411242603,-455268.8965154049,-455292.6377088466,-455326.7993246146,-23.36719779507257,34.5356114145834,57.90280920965597,rxn-00000066
67,O=c1occo1,c1ccsc1,O=C1O[C@@H]2[C@H](O1)[C@H]1C=C[C@@H]2S1,"{'1': 3, '2': 4, '5': 8, '4': 9, '3': 10, '6': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16]",[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1.[c:9]1([H:14])[c:10]([H:15])[c:11]([H:16])[s:12][c:13]1[H:17]>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C@:11]1([H:16])[C:10]([H:15])=[C:9]([H:14])[C@@:13]2([H:17])[S:12]1,1577290,1597767,0,-213920.32910357,-346863.3385637431,-560717.6373553954,-560744.4376575231,-560754.4069005375,-560780.3531622711,3.314505041984376,39.23000978998607,35.915504748001695,rxn-00000067
68,O=c1occo1,c1ccsc1,O=C1O[C@@H]2[C@H](O1)[C@@H]1C=C[C@H]2S1,"{'1': 3, '2': 4, '5': 8, '4': 9, '3': 10, '6': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16]",[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1.[c:9]1([H:14])[c:10]([H:15])[c:11]([H:16])[s:12][c:13]1[H:17]>>[O:1]=[C:2]1[O:3][C@:4]2([H:7])[C@:5]([H:8])([O:6]1)[C@:11]1([H:16])[C:10]([H:15])=[C:9]([H:14])[C@@:13]2([H:17])[S:12]1,1577290,1597767,1,-213920.32910357,-346863.3385637431,-560718.6131326276,-560745.4937559679,-560754.9252233631,-560780.8915653998,2.776101913244929,38.17391134513309,35.39780943188816,rxn-00000068
69,O=c1occo1,COC(=O)/C=C/C=C/C(=O)OC,COC(=O)[C@H]1C=C[C@@H](C(=O)OC)[C@H]2OC(=O)O[C@H]21,"{'1': 3, '2': 4, '3': 12, '4': 13, '5': 14, '6': 15}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[C:9]([O:10][C:11](=[O:12])/[C:13](=[C:14]([C:15](=[C:16](/[C:17](=[O:18])[O:19][C:20]([H:28])([H:29])[H:30])[H:27])/[H:26])\[H:25])[H:24])([H:21])([H:22])[H:23].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C@:13]([C:11]([O:10][C:9]([H:21])([H:22])[H:23])=[O:12])([H:24])[C:14]([H:25])=[C:15]([H:26])[C@:16]2([C:17](=[O:18])[O:19][C:20]([H:28])([H:29])[H:30])[H:27],1577290,1662498,0,-213920.32910357,-383538.348148656,-597389.7704368791,-597430.6922122112,-597440.0533985452,-597480.1267810684,-21.449528842407744,27.98504001478432,49.43456885719206,rxn-00000069
70,O=c1occo1,COC(=O)/C=C/C=C/C(=O)OC,COC(=O)[C@H]1C=C[C@@H](C(=O)OC)[C@@H]2OC(=O)O[C@@H]21,"{'1': 3, '2': 4, '3': 12, '4': 13, '5': 14, '6': 15}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[C:9]([O:10][C:11](=[O:12])/[C:13](=[C:14]([C:15](=[C:16](/[C:17](=[O:18])[O:19][C:20]([H:28])([H:29])[H:30])[H:27])/[H:26])\[H:25])[H:24])([H:21])([H:22])[H:23].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@:4]2([H:7])[C@:5]([H:8])([O:6]1)[C@:13]([C:11]([O:10][C:9]([H:21])([H:22])[H:23])=[O:12])([H:24])[C:14]([H:25])=[C:15]([H:26])[C@:16]2([C:17](=[O:18])[O:19][C:20]([H:28])([H:29])[H:30])[H:27],1577290,1662498,1,-213920.32910357,-383538.348148656,-597387.4423767303,-597429.053157465,-597442.7654944921,-597481.5217346293,-22.84448240330676,29.62409476103494,52.468577164341696,rxn-00000070
71,O=c1occo1,C/C=C/C=C/C,C[C@@H]1C=C[C@H](C)[C@@H]2OC(=O)O[C@@H]21,"{'1': 3, '2': 4, '3': 9, '4': 10, '5': 11, '6': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[C:9](/[C:10](=[C:11]([C:12](=[C:13](/[C:14]([H:22])([H:23])[H:24])[H:21])/[H:20])\[H:19])[H:18])([H:15])([H:16])[H:17].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C@:10]([C:9]([H:15])([H:16])[H:17])([H:18])[C:11]([H:19])=[C:12]([H:20])[C@:13]2([C:14]([H:22])([H:23])[H:24])[H:21],1577290,1699550,0,-213920.32910357,-147071.7385565369,-360931.3310181124,-360962.8978822051,-360983.5611416765,-361013.3709792419,-21.303319135011407,29.169777901814086,50.47309703682549,rxn-00000071
72,O=c1occo1,C/C=C/C=C/C,C[C@@H]1C=C[C@H](C)[C@H]2OC(=O)O[C@H]21,"{'1': 3, '2': 4, '3': 9, '4': 10, '5': 11, '6': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[C:9](/[C:10](=[C:11]([C:12](=[C:13](/[C:14]([H:22])([H:23])[H:24])[H:21])/[H:20])\[H:19])[H:18])([H:15])([H:16])[H:17].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@:4]2([H:7])[C@:5]([H:8])([O:6]1)[C@:10]([C:9]([H:15])([H:16])[H:17])([H:18])[C:11]([H:19])=[C:12]([H:20])[C@:13]2([C:14]([H:22])([H:23])[H:24])[H:21],1577290,1699550,1,-213920.32910357,-147071.7385565369,-360930.6721331645,-360961.944695314,-360987.0193463881,-361017.166156541,-25.09849643407506,30.12296479291399,55.22146122698905,rxn-00000072
73,O=c1occo1,C/C(=C/C=C(\C)C(=O)O)C(=O)O,C[C@]1(C(=O)O)C=C[C@](C)(C(=O)O)[C@H]2OC(=O)O[C@H]21,"{'1': 3, '2': 4, '3': 9, '4': 10, '5': 11, '6': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[C:9](/[C:10](=[C:11]([C:12](=[C:13](\[C:14]([H:26])([H:27])[H:28])[C:15](=[O:16])[O:17][H:29])/[H:25])\[H:24])[C:18](=[O:19])[O:20][H:30])([H:21])([H:22])[H:23].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C@@:10]([C:9]([H:21])([H:22])[H:23])([C:18](=[O:19])[O:20][H:30])[C:11]([H:24])=[C:12]([H:25])[C@:13]2([C:14]([H:26])([H:27])[H:28])[C:15](=[O:16])[O:17][H:29],1577290,1705072,0,-213920.32910357,-383558.0362584047,-597393.5028632309,-597432.2973814459,-597458.1482617394,-597495.9770428737,-17.611680899048224,46.06798052880913,63.67966142785736,rxn-00000073
74,O=c1occo1,C/C(=C/C=C(\C)C(=O)O)C(=O)O,C[C@@]1(C(=O)O)C=C[C@@](C)(C(=O)O)[C@H]2OC(=O)O[C@H]21,"{'1': 3, '2': 4, '3': 9, '4': 10, '5': 11, '6': 12}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[C:9](/[C:10](=[C:11]([C:12](=[C:13](\[C:14]([H:26])([H:27])[H:28])[C:15](=[O:16])[O:17][H:29])/[H:25])\[H:24])[C:18](=[O:19])[O:20][H:30])([H:21])([H:22])[H:23].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C@:10]([C:9]([H:21])([H:22])[H:23])([C:18](=[O:19])[O:20][H:30])[C:11]([H:24])=[C:12]([H:25])[C@@:13]2([C:14]([H:26])([H:27])[H:28])[C:15](=[O:16])[O:17][H:29],1577290,1705072,1,-213920.32910357,-383558.0362584047,-597399.0920901162,-597437.8445651965,-597458.1482617394,-597495.9745328359,-17.60917086119298,40.52079677814618,58.12996763933916,rxn-00000074
77,O=c1occo1,CC(C)=CC=C(C)C,CC1(C)C=CC(C)(C)[C@H]2OC(=O)O[C@H]21,"{'1': 3, '2': 4, '3': 9, '4': 11, '5': 12, '6': 13}","[0, 1, 2, 3, 4, 5, 6, 7]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[C:9]([C:10]([C:11]([H:20])([H:21])[H:22])=[C:12]([C:13](=[C:14]([C:15]([H:25])([H:26])[H:27])[C:16]([H:28])([H:29])[H:30])[H:24])[H:23])([H:17])([H:18])[H:19].[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1>>[O:1]=[C:2]1[O:3][C@@:4]2([H:7])[C@@:5]([H:8])([O:6]1)[C:10]([C:9]([H:17])([H:18])[H:19])([C:11]([H:20])([H:21])[H:22])[C:12]([H:23])=[C:13]([H:24])[C:14]2([C:15]([H:25])([H:26])[H:27])[C:16]([H:28])([H:29])[H:30],1577290,1712477,0,-213920.32910357,-196354.1056183266,-410194.2860743219,-410228.66229833,-410259.9524307447,-410292.8935405857,-18.4588186891051,45.77242356661009,64.23124225571519,rxn-00000077
